id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
82147,21868,Dust: A Tale of the Wired West,NULL,1993-06-30 00:00:00.000,NULL,NULL,79.0000,1,NULL,NULL
82188,2453,Burntime,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82261,12425,Entity,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82719,125283,Now That's What I Call Games 3,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82900,39544,Martial Champion,NULL,1993-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83246,45911,Mystic Midway: Phantom Express,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
83449,49144,Wizardry Gaiden III: Scripture of the Dark,NULL,1993-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83464,11952,Beastlord,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83677,39960,Sorcer Striker,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83870,39370,Knuckle Bash,NULL,1993-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84053,46337,Power Strike II,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84319,14191,10 out of 10: Maths Algebra,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84703,61503,Zen-Nippon Pro Wrestling,NULL,1993-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84810,45697,Monaco GP II,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85002,7749,Alfred Chicken,"Eggs have been disappearing in the wild and wacky town of Pecklesville. As the player watches in horror, giant eggs with eyes are snatched by an unseen kidnapper. Enter Alfred Chicken, who seeks to rescue the eggs while travelling through a series of bizarre levels full of balloons, telephones, cheese and other strange elements.",1993-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
85061,7646,Wayne's World,NULL,1993-02-18 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,3
85066,40147,Galmedes,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85098,45686,Zombie High,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85174,78599,Home Alone,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86327,10456,In the Hunt,"An organization known as the D.A.S. (The Dark Anarchy Society) uses magnetic doomsday machines to melt the polar ice caps and thus desolate the world. Although the entire world is flooded, a few societies survive to build over the highest structures they can find and continue living. In this post apocalyptic scenario, the D.A.S., who were prepared for this catastrophe, reign supreme over the survivors with martial law and military weapons of extraordinary power. Upon learning of a new D.A.S. superweapon being developed, ""Yugusukyuure"", the remaining survivors who are terrorized by D.A.S. secretly organize a rebellion force using a newly developed submarine known as the Granvia. The Granvia’s mission is to dive into D.A.S. enforced waters, territories and eventually the D.A.S. headquarters itself to destroy every single D.A.S. weapon in sight.",1993-04-01 00:00:00.000,3,NULL,30.0000,1,79.4258,10
86382,1283,The Legend of Kyrandia 2: The Hand of Fate,NULL,1993-01-01 00:00:00.000,4,NULL,NULL,NULL,84.3060,15
86787,38010,Hatayama Hacchi no Pro Yakyuu News! Jitsumei-ban,NULL,1993-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86812,48923,Double Dragon 3: The Arcade Game,NULL,1993-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86868,15893,Secret of the Stars,NULL,1993-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86971,46423,BattleCorps,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87160,44464,RoboCop Versus The Terminator,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,52.0000,0
87253,168,Star Wars: X-Wing,"Players assume the role of a Rebel pilot fighting the Galactic Empire before and during the climactic battle of the first Star Wars film. The story consists of three tours of duty of 12 to 14 operations each; although the tours can be played out of order, operations within each tour are played linearly. Briefings, cutscenes, and in-flight messages advance the plot. Additionally, a limited edition of the game came packaged with a 96-page novella, The Farlander Papers by Rusel DeMaria, that provides story information. The novella, later made part of Prima Publishing's strategy guide, presents a pilot name Keyan Farlander as the player's character for most of the operations.[2]",1993-02-01 00:00:00.000,7,NULL,NULL,NULL,80.0545,34
87442,153452,Garfield Labyrinth,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87699,46286,Barney's Hide & Seek Game,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
88144,46382,Genei Toshi - Illusion City,NULL,1993-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88361,48520,Battle Rush: Build Up Robot Tournament,NULL,1993-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88563,50433,Bio Menace Episode 3 - Master Cain,NULL,1993-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88927,5397,The Lawnmower Man,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,59.6968,6
88957,161,Star Wars: Rebel Assault,NULL,1993-11-01 00:00:00.000,1,NULL,NULL,NULL,72.1423,13
88988,8995,NBA Jam,"NBA Jam, which featured 2-on-2 basketball, is one of the first real playable basketball arcade games, and is also one of the first sports games to feature NBA-licensed teams and players, and their real digitized likenesses.
A key feature of NBA Jam is the exaggerated nature of the play - players jump many times their own height, making slam dunks that defy both human capabilities and the laws of physics. There are no fouls, free throws, or violations except goaltending and 24-second violations. This means the player is able to freely shove or elbow his opponent out of the way. Additionally, if a player makes three baskets in a row, he becomes ""on fire"" and has unlimited turbo and increased shooting precision. The ""on fire"" mode continues until the other team scores, or until the player who is ""on fire"" scores 4 additional consecutive baskets while ""on fire.""
The game is filled with easter eggs, special features and players activated by initials or button/joystick combinations. For example, pressing A five times and right five times on any Genesis controller would activate ""Super Clean Floors"". This feature would cause characters to fall if they ran too fast or changed direction too quickly. And players can enter special codes to unlock hidden players, ranging from US President Bill Clinton to Hugo the Charlotte Hornets mascot. On the arcade machine, there is also a hidden 'tank' game that allows the player to run around a 3D wireframe field. In order to access this mode, however, the player must be able to toggle the on/off switch located behind the machine. While the game was powering back on, the player holds Up and all buttons on player 1 and Down and all buttons on player 2.",1993-06-02 00:00:00.000,10,NULL,69.0000,3,80.8621,49
89124,8872,Superfrog,NULL,1993-12-31 00:00:00.000,1,1,NULL,NULL,68.3157,7
89562,14655,Donk!: The Samurai Duck!,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89583,72089,El-Fish,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89831,14671,Dylan Dog: Maelstrom,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89978,37969,Kachou Shima Kousaku: Super Business Adventure,NULL,1993-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90018,55899,Iga Ninden Gaou,NULL,1993-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90140,19235,SkyRoads,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
90481,5199,Super Mario All-Stars,NULL,1993-07-14 00:00:00.000,60,NULL,80.0000,0,87.2621,163
90499,46388,Mega Schwarzschild,NULL,1993-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90712,12422,Dylan Dog: Through the Looking Glass,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90816,14666,Dylan Dog: Ritorno al Crepuscolo,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90961,12677,Mean Arenas,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90980,2546,Dragon Ball Z: Super Butouden 2,NULL,1993-12-17 00:00:00.000,2,NULL,NULL,NULL,79.4373,9
90995,4477,Eternal Champions,"An ominscent being known as the Eternal Champion predicts that mankind will soon fade to existence due to the untimely and unjust deaths of key individuals throughout history who were destined for greatness. Seeking to restore balance to the world, the Eternal Champion gathers these souls from time moments before their deaths to participate in a fighting tournament. The victor will be able to change their fate and bring balance to the universe, whilst the losers will be forced to live out their deaths just as history intended.",1993-07-06 00:00:00.000,1,NULL,NULL,NULL,67.6445,15
91020,46006,Tuff E Nuff,NULL,1993-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91060,42485,Mountain Bike Rally,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91393,45565,Blades Of Vengeance,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91423,38150,Classic Road,NULL,1993-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91611,38342,Human Baseball,NULL,1993-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92216,38854,1990: Die 1993'er Edition,NULL,1993-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92334,85286,Mega Turrican,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,83.0000,4
92444,12437,The Legacy,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92489,12675,Magic Boy,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92533,40193,J. J. Squawkers,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92546,48966,Ninja Boy 2,NULL,1993-05-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,0
92799,45268,Madou Monogatari I: 3tsu no Madoukyuu,NULL,1993-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92935,2560,Dragon Ball Z,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92998,38430,Lock On,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93583,48707,WWF King of the Ring,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,63.0000,0
93675,45763,Jim Power: The Arcade Game,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93763,38335,F-1 Grand Prix Part II,NULL,1993-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93807,45975,Rusty,"Hundreds of years ago, the ruler of Transylvania, a man by the name of Monte Carlo, was sealed away by the soul of a lone sacrifice. However, that seal has, over the centuries, begun to weaken, and recently a great number of monsters have started to appear around the land. Young girls have started disappearing from the villages in the area, but there are whispers of one from afar who may be able to bring them safely back. A young girl named Rusty appears in one of the villages, seeking the source of the monsters. Two young children, whose sister was taken by the monsters, ask Rusty to save her, and she heads straight on, whip in hand.",1993-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93841,40117,Dr. Tomy,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93976,4338,DinoPark Tycoon,"The objective in DinoPark Tycoon is the successful administration of a dinosaur park. Players start off with a $5,000 loan in the retail version, or a $20,000 loan in the school version.[1] The money is used to pay for the land, dinosaurs, fencing, food and employees necessary to run the park and pay back the loan; failure to meet loan payments results in the park's foreclosure.[1] Once the loan is paid off, players may expand the park and earn profits. If players are confused, an animated dinosaur appears and guides the players through the game.[1]

Players then visit supply stores to buy the necessary items for park maintenance. The food store provides meat for carnivores, plants for herbivores and seeds for planting. The general store provides fences for the dinosaur pens, with varying degrees of strength and price; concessions such as bathrooms, gift shops and parking lots; and advertising, which is bought per season. The employment office offers the personnel to run the park, and Dino City retails the dinosaurs for the exhibits.

As time passes, players face problems such as escaping dinosaurs, sick employees, and seasonal attendance declines. According to Atari, ""Keeping the staff paid and the dinos fed and healthy is an ongoing task that requires kids to analyze graphs and numbers and make decisions based on their assumptions. The trick is to scratch out enough profit to expand the park with capital improvements and bigger and better dinosaurs.""[1] After paying off the loan, players may choose to sell their park; if it has been successful, the player achieves an onscreen award and an entry on the top scores list.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94135,41405,Rance IV – Legacy of the Sect –,"The game follows right where it left off. After Rance's battle with the former Demon King Gele, he was trapped along with Sill in an alternate dimension with no means to escape before being transported by the God of Light GOD and taken to an unknown location that they've never seen before.

Rance being literally naked, and with his level mischievously dropped to 1 by the God of Light, they find themselves in an unknown land that isn't in The Continent they've always lived. They come across a small town nearby and it doesn't take them too long to find out that they are actually in the floating island above Leazas, Ylapu. Stuck in the floating landmass with no means to get out, they are forced to investigate in order to find a way to return to the main continent.

Meanwhile, the Queen of Leazas sends a platoon called the Rance Rescue Team to the unknown land in order to help Rance. However, Leazas is not the only country visiting the floating land, as they will also come across Helman agents and they will be forced to fight to stop the awakening of an ancient super weapon from hundreds of years in the past. The Legacy of the Sect.",1993-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94196,84885,Adventure Island II: Aliens in Paradise,NULL,1993-02-26 00:00:00.000,NULL,NULL,NULL,NULL,72.0000,1
94220,15876,Chessmaster 3000,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94306,122567,Laserstrike,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94320,14448,Lost in Time,NULL,1993-02-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
94423,144013,PC Fútbol,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94499,49071,Baby T-Rex,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94511,122711,Yoshi's Cookie,NULL,1993-06-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
94518,4368,Jungle Strike,NULL,1993-12-31 00:00:00.000,3,NULL,NULL,NULL,77.8328,18
94709,878,Isle of the Dead,NULL,1993-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
94873,71286,Skunny: Back to the Forest,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94909,48632,Sengoku Denshou,NULL,1993-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95003,38079,Strip Fighter II,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95012,45759,Ball Jacks,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95030,5374,Dark Wizard,NULL,1993-11-12 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
95109,42610,Hebereke's Popoon,NULL,1993-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95149,38159,SD Kidou Senshi Gundam 2,NULL,1993-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95207,37949,Koutetsu no Kishi,NULL,1993-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95443,46561,The Joy of Sex,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95529,19768,The Punisher,NULL,1993-12-31 00:00:00.000,1,NULL,50.0000,1,80.6260,17
95796,49049,"Franky, Joe & Dirk... On the Tiles",NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95885,5390,Ground Zero: Texas,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95912,38417,Super High Impact,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95927,42533,Soul & Sword,NULL,1993-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95952,38273,Soukou Kihei Votoms: The Battling Road,NULL,1993-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95994,50888,Slater & Charlie Go Camping,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96036,46410,The San Diego Zoo Presents: The Animals!,"If you love animals, you'll love The Animals! It's fun and easy for children and adults to explore the vast resources of The Animals! Clicking on the habitat map takes you instantly to the animals that live in one of the earth's major climate zones including: tropical forests, deserts, savannas, or tundra. Climb aboard the multimedia tour bus for a narrated tour of Animals in Disguise, Fact or Fable, and Jaws, Claws and Creature Features. In the Storybook Theater, you'll hear fascinating animal stories such as Raising Gordy Gorilla, Protecting Endangered Species, and Wild Safari.",1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96054,71941,Undercover Cops Gaiden: Hakaishin Garumaa,NULL,1993-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96111,48479,Great Battle Cyber,NULL,1993-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96364,44384,Onizuka Katsuya Super Virtual Boxing: Shin Kentou-ou Densetsu,NULL,1993-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96614,79063,F-1 Sensation,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96756,46400,Warau Salesman,NULL,1993-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96842,39353,Guardians of the 'Hood,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96878,37333,Masked Riders Club: Battle Race,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96927,39727,Cybattler,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96943,37840,Super Chinese World 2: Uchuu Ichi Butou Taikai,NULL,1993-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97021,42271,Super Bikkuriman,NULL,1993-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97086,8520,Super Back to the Future II,NULL,1993-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97139,14632,Cyberpunks,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97228,48999,Gear Works,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,37.0000,1
97236,39519,Mystic Warriors: Wrath of the Ninjas,NULL,1993-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97325,144033,Tetris Max,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97384,39362,Arabian Fight,NULL,1993-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97429,37818,Super Kyousouba: Kaze no Silpheed,NULL,1993-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97640,4260,Samurai Shodown,NULL,1993-08-11 00:00:00.000,8,NULL,43.0000,1,80.3315,36
97818,37813,Super Mahjong 2: Honkaku 4-nin Uchi,NULL,1993-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98005,37680,Kyuukyoku Mahjong II,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
